Date,centre,Price
24-03-10,HISAR,700.0
31-03-10,HISAR,700.0
07-04-10,HISAR,700.0
14-04-10,HISAR,700.0
21-04-10,HISAR,800.0
28-04-10,HISAR,800.0
05-05-10,HISAR,800.0
12-05-10,HISAR,800.0
19-05-10,HISAR,800.0
26-05-10,HISAR,800.0
02-06-10,HISAR,800.0
09-06-10,HISAR,800.0
16-06-10,HISAR,800.0
23-06-10,HISAR,800.0
30-06-10,HISAR,800.0
07-07-10,HISAR,900.0
14-07-10,HISAR,900.0
21-07-10,HISAR,900.0
28-07-10,HISAR,900.0
04-08-10,HISAR,900.0
11-08-10,HISAR,900.0
18-08-10,HISAR,700.0
25-08-10,HISAR,700.0
01-09-10,HISAR,700.0
22-09-10,HISAR,750.0
29-09-10,HISAR,750.0
06-10-10,HISAR,750.0
13-10-10,HISAR,750.0
20-10-10,HISAR,800.0
27-10-10,HISAR,800.0
03-11-10,HISAR,800.0
10-11-10,HISAR,800.0
17-11-10,HISAR,800.0
24-11-10,HISAR,800.0
01-12-10,HISAR,800.0
08-12-10,HISAR,1000.0
15-12-10,HISAR,1000.0
22-12-10,HISAR,1000.0
29-12-10,HISAR,600.0
05-01-11,HISAR,700.0
12-01-11,HISAR,500.0
19-01-11,HISAR,500.0
26-01-11,HISAR,400.0
02-02-11,HISAR,500.0
09-02-11,HISAR,500.0
16-02-11,HISAR,500.0
23-02-11,HISAR,600.0
02-03-11,HISAR,500.0
09-03-11,HISAR,500.0
16-03-11,HISAR,600.0
23-03-11,HISAR,600.0
30-03-11,HISAR,600.0
06-04-11,HISAR,600.0
13-04-11,HISAR,600.0
20-04-11,HISAR,600.0
27-04-11,HISAR,600.0
04-05-11,HISAR,600.0
11-05-11,HISAR,600.0
18-05-11,HISAR,800.0
25-05-11,HISAR,800.0
01-06-11,HISAR,800.0
08-06-11,HISAR,800.0
15-06-11,HISAR,800.0
22-06-11,HISAR,800.0
29-06-11,HISAR,800.0
06-07-11,HISAR,800.0
13-07-11,HISAR,800.0
20-07-11,HISAR,800.0
27-07-11,HISAR,800.0
03-08-11,HISAR,800.0
10-08-11,HISAR,800.0
17-08-11,HISAR,800.0
24-08-11,HISAR,800.0
31-08-11,HISAR,800.0
07-09-11,HISAR,800.0
14-09-11,HISAR,800.0
21-09-11,HISAR,800.0
28-09-11,HISAR,800.0
05-10-11,HISAR,800.0
12-10-11,HISAR,800.0
26-10-11,HISAR,800.0
02-11-11,HISAR,800.0
23-11-11,HISAR,800.0
30-11-11,HISAR,800.0
07-12-11,HISAR,800.0
14-12-11,HISAR,500.0
21-12-11,HISAR,500.0
28-12-11,HISAR,500.0
04-01-12,HISAR,500.0
11-01-12,HISAR,500.0
18-01-12,HISAR,500.0
25-01-12,HISAR,300.0
01-02-12,HISAR,300.0
15-02-12,HISAR,400.0
22-02-12,HISAR,300.0
07-03-12,HISAR,500.0
14-03-12,HISAR,800.0
21-03-12,HISAR,800.0
28-03-12,HISAR,700.0
04-04-12,HISAR,800.0
11-04-12,HISAR,600.0
18-04-12,HISAR,700.0
25-04-12,HISAR,700.0
02-05-12,HISAR,1100.0
09-05-12,HISAR,800.0
16-05-12,HISAR,700.0
23-05-12,HISAR,900.0
30-05-12,HISAR,900.0
06-06-12,HISAR,1200.0
13-06-12,HISAR,1100.0
20-06-12,HISAR,1300.0
27-06-12,HISAR,1300.0
04-07-12,HISAR,1300.0
11-07-12,HISAR,1300.0
